3221;11;4;4
3222;12;2;10
3223;14;3;13
3224;10;13;7
3225;14;13;3
3226;2;8;10
3227;2;0;8
3228;10;8;1
3229;12;4;4
3230;0;11;4
3231;3;7;0
3232;7;11;2
3233;9;10;12
3234;7;5;2
3235;14;4;0
3236;9;14;1
3237;11;1;1
3238;4;3;9
3239;6;8;5
3240;2;0;1
3241;6;3;0
3242;13;2;11
3243;8;12;13
3244;5;4;4
3245;8;11;0
3246;0;5;6
3247;1;2;0
3248;3;13;3
3249;4;11;3
3250;2;13;4
3251;10;11;7
3252;11;10;10
3253;14;3;7
3254;13;0;3
3255;9;0;14
3256;1;1;12
3257;8;9;6
3258;8;4;4
3259;3;9;1
3260;7;3;6
3261;3;13;3
3262;2;1;5
3263;12;1;0
3264;11;14;0
3265;7;0;1
3266;6;1;9
3267;3;9;10
3268;9;9;0
3269;6;5;1
3270;14;12;4
3271;5;7;9
3272;0;9;11
3273;5;14;12
3274;5;2;3
3275;13;9;3
3276;6;1;11
3277;7;11;13
3278;2;13;7
3279;9;4;12
3280;10;10;1
3281;6;0;8
3282;8;1;10
3283;4;13;9
3284;8;11;3
3285;3;9;13
3286;13;0;6
3287;9;14;2
3288;7;1;7
3289;0;11;3
3290;4;13;13
3291;13;12;14
3292;6;5;7
3293;8;1;12
3294;9;9;8
3295;13;4;9
3296;11;2;1
3297;2;11;0
3298;11;4;2
3299;11;11;5
3300;14;7;10
3301;13;5;14
3302;12;4;4
3303;11;12;12
3304;8;7;6
3305;9;5;2
3306;3;8;4
3307;5;2;1
3308;12;5;12
3309;14;1;8
3310;11;1;0
3311;14;14;13
3312;13;3;2
3313;3;6;14
3314;7;6;13
3315;14;0;10
3316;8;11;3
3317;13;8;12
3318;14;5;3
3319;11;12;11
3320;11;0;12
3321;3;14;3
3322;1;13;13
3323;3;8;4
3324;10;0;11
3325;8;6;3
3326;4;0;14
3327;14;13;7
3328;12;4;5
3329;7;7;2
3330;3;10;2
3331;8;13;2
3332;11;7;7
3333;10;2;0
3334;6;12;7
3335;2;6;14
3336;6;2;6
3337;12;8;4
3338;12;5;0
3339;2;4;7
3340;11;0;2
3341;13;8;7
3342;7;11;14
3343;14;13;2
3344;6;5;6
3345;6;14;4
3346;5;5;6
3347;3;10;0
3348;14;7;12
3349;14;1;9
3350;13;12;9
3351;0;10;2
3352;14;10;13
3353;6;1;4
3354;0;0;9
3355;6;6;8
3356;11;3;6
3357;9;6;1
3358;1;5;0
3359;14;11;1
3360;8;9;13
3361;9;1;0
3362;11;0;10
3363;1;13;12
3364;5;13;4
3365;14;12;10
3366;0;8;5
3367;6;9;11
3368;14;11;8
3369;14;2;4
3370;0;2;13
3371;13;11;14
3372;13;14;6
3373;1;0;5
3374;5;13;3
3375;9;4;0
3376;4;4;0
3377;1;2;2
3378;12;1;13
3379;12;0;7
3380;1;0;1
3381;6;5;4
3382;5;4;3
3383;11;12;10
3384;1;2;8
3385;12;11;5
3386;4;7;9
3387;5;8;12
3388;14;12;13
3389;4;9;6
3390;11;10;13
3391;4;1;4
3392;8;13;0
3393;3;1;12
3394;13;10;14
3395;14;7;2
3396;11;3;9
3397;5;0;9
3398;9;14;6
3399;8;3;0
3400;6;6;2
3401;4;10;10
3402;8;3;0
3403;0;13;1
3404;4;4;3
3405;3;10;10
3406;12;6;6
3407;6;11;6
3408;0;6;6
3409;13;6;1
3410;5;4;8
3411;14;8;3
3412;9;9;14
3413;1;9;12
3414;10;14;8
3415;13;9;3
3416;1;7;9
3417;7;5;13
3418;5;13;11
3419;11;11;2
3420;5;2;6
3421;13;1;6
3422;8;3;0
3423;7;4;2
3424;12;6;8
3425;5;5;2
3426;9;6;1
3427;10;5;7
3428;8;10;5
3429;4;14;8
3430;6;4;10
3431;4;2;4
3432;11;10;7
3433;3;10;3
3434;5;14;10
3435;13;4;7
3436;8;5;13
3437;9;1;3
3438;8;9;5
3439;5;14;4
3440;14;12;8
3441;1;9;2
3442;5;12;5
3443;4;0;0
3444;0;13;14
3445;2;3;10
3446;9;11;1
3447;14;13;2
3448;9;13;11
3449;14;11;2
3450;4;10;7
3451;4;3;1
3452;7;9;13
3453;12;5;5
3454;4;5;10
3455;10;7;14
3456;5;8;2
3457;6;7;7
3458;0;1;6
3459;4;8;2
3460;6;12;4
3461;13;1;14
3462;6;0;0
3463;4;4;6
3464;2;8;3
3465;12;3;3
3466;3;1;11
3467;6;7;4
3468;5;0;12
3469;11;4;5
3470;5;2;9
3471;1;8;3
3472;1;14;3
3473;1;11;8
3474;14;13;8
3475;3;2;4
3476;6;6;5
3477;2;4;4
3478;13;9;4
3479;3;13;8
3480;8;10;3
3481;3;12;11
3482;13;5;10
3483;1;13;6
3484;1;13;11
3485;2;8;6
3486;6;14;12
3487;11;8;8
3488;0;14;2
3489;5;2;0
3490;5;2;3
3491;8;12;0
3492;11;10;12
3493;7;4;10
3494;5;12;0
3495;9;14;8
3496;0;5;14
3497;4;1;0
3498;12;9;14
3499;14;6;8
3500;7;3;10
3501;10;4;0
3502;2;0;10
3503;6;7;6
3504;8;5;4
3505;9;14;3
3506;9;14;1
3507;1;10;9
3508;1;7;3
3509;0;13;1
3510;0;12;5
3511;10;14;9
3512;2;8;9
3513;13;14;9
3514;11;8;6
3515;0;9;5
3516;11;10;11
3517;12;11;6
3518;13;12;5
3519;9;4;3
3520;10;4;1
3521;7;7;0
3522;1;9;9
3523;3;14;0
3524;4;11;0
3525;2;3;1
3526;7;6;12
3527;10;10;8
3528;8;9;13
3529;13;3;9
3530;1;13;14
3531;9;13;13
3532;2;6;14
3533;3;9;6
3534;3;5;9
3535;11;7;12
3536;12;6;11
3537;9;8;6
3538;10;1;0
3539;0;14;3
3540;9;8;9
3541;0;9;7
3542;13;11;13
3543;5;6;0
3544;11;2;12
3545;12;13;12
3546;1;10;10
3547;12;12;4
3548;4;14;12
3549;4;14;4
3550;0;8;4
3551;9;9;13
3552;8;14;2
3553;13;11;8
3554;5;14;10
3555;3;11;8
3556;7;13;11
3557;2;10;8
3558;13;14;7
3559;11;11;13
3560;0;11;6
3561;11;12;7
3562;9;5;14
3563;11;10;10
3564;12;1;2
3565;7;11;13
3566;8;3;11
3567;4;12;14
3568;4;11;13
3569;3;14;9
3570;1;6;12
3571;14;2;9
3572;7;3;6
3573;13;7;2
3574;0;4;10
3575;2;3;13
3576;1;11;1
3577;4;7;5
3578;3;3;8
3579;9;6;7
3580;10;7;5
3581;8;7;7
3582;9;6;3
3583;1;4;10
3584;10;11;14
3585;12;14;2
3586;10;7;6
3587;3;11;5
3588;0;0;9
3589;9;1;7
3590;8;11;0
3591;14;11;14
3592;13;6;12
3593;1;14;1
3594;3;1;12
3595;2;13;3
3596;12;0;10
3597;3;3;7
3598;0;10;14
3599;9;4;7
3600;2;5;3
3601;9;4;0
3602;0;9;6
3603;12;3;12
3604;5;6;13
3605;9;1;11
3606;13;13;11
3607;0;8;6
3608;14;0;1
3609;5;2;13
3610;12;11;3
3611;1;5;14
3612;8;12;0
3613;6;9;3
3614;3;6;2
3615;1;0;10
3616;12;5;8
3617;0;6;8
3618;13;12;8
3619;6;3;10
3620;11;0;13
3621;14;8;3
3622;5;1;7
3623;6;7;8
3624;1;10;14
3625;3;11;7
3626;13;0;4
3627;13;7;2
3628;13;12;0
3629;14;11;3
3630;1;7;10
3631;0;14;4
3632;10;4;5
3633;3;10;13
3634;11;12;0
3635;3;7;12
3636;10;13;4
3637;14;3;4
3638;2;2;1
3639;2;1;12
3640;12;9;5
3641;7;9;4
3642;11;5;0
3643;9;8;11
3644;7;11;0
3645;14;14;7
3646;3;9;12
3647;8;1;1
3648;12;3;3
3649;5;12;11
3650;3;9;5
3651;0;1;7
3652;11;5;12
3653;11;14;12
3654;14;13;0
3655;14;12;7
3656;14;1;1
3657;11;1;9
3658;4;13;4
3659;14;3;1
3660;2;13;2
3661;0;13;4
3662;7;1;1
3663;11;13;0
3664;0;4;5
3665;0;4;2
3666;7;10;10
3667;1;13;11
3668;2;10;1
3669;7;9;12
3670;8;12;10
3671;11;12;1
3672;7;4;9
3673;0;7;14
3674;7;7;4
3675;12;14;0
3676;6;14;10
3677;2;0;0
3678;5;2;10
3679;14;1;5
3680;11;10;9
3681;13;13;13
3682;14;5;9
3683;1;12;1
3684;0;4;8
3685;4;1;14
3686;4;14;13
3687;6;1;5
3688;14;14;8
3689;9;13;9
3690;6;1;11
3691;7;14;9
3692;5;6;6
3693;14;7;3
3694;0;7;14
3695;0;12;0
3696;0;8;0
3697;5;7;8
3698;11;6;14
3699;11;7;4
3700;12;6;5
3701;9;13;5
3702;10;4;3
3703;9;3;10
3704;4;11;2
3705;4;3;6
3706;11;3;7
3707;3;1;14
3708;4;12;12
3709;3;8;4
3710;0;5;10
3711;5;6;1
3712;2;2;5
3713;5;3;0
3714;7;7;3
3715;2;3;7
3716;8;0;2
3717;7;10;3
3718;13;14;7
3719;10;10;0
3720;7;10;6
3721;9;7;4
3722;10;2;6
3723;7;7;1
3724;0;0;9
3725;3;2;4
3726;2;2;4
3727;12;2;7
3728;7;0;6
3729;0;3;8
3730;0;2;10
3731;13;11;3
3732;3;7;5
3733;1;6;4
3734;3;6;11
3735;4;2;5
3736;8;11;0
3737;5;8;2
3738;12;1;9
3739;10;1;4
3740;4;8;6
3741;14;7;3
3742;9;10;2
3743;6;3;8
3744;3;6;7
3745;14;2;9
3746;5;11;5
3747;12;1;6
3748;6;13;7
3749;0;8;0
3750;12;4;8
3751;3;11;0
3752;13;5;2
3753;0;12;13
3754;1;0;11
3755;8;6;14
3756;9;3;10
3757;6;0;3
3758;12;6;8
3759;11;14;8
3760;3;11;13
3761;12;14;9
3762;4;13;6
3763;14;5;10
3764;12;6;2
3765;8;6;9
3766;7;7;12
3767;9;6;5
3768;4;10;11
3769;4;7;2
3770;13;2;13
3771;3;14;5
3772;4;4;3
3773;10;3;0
3774;6;7;14
3775;8;0;12
3776;9;0;5
3777;7;1;11
3778;4;6;6
3779;0;2;5
3780;3;0;8
3781;8;3;14
3782;13;14;10
3783;8;10;13
3784;9;8;12
3785;8;1;13
3786;12;3;5
3787;2;10;6
3788;5;6;4
3789;4;6;7
3790;9;1;14
3791;9;2;10
3792;9;0;9
3793;4;9;4
3794;10;10;12
3795;7;10;6
3796;12;7;9
3797;2;2;11
3798;1;7;9
3799;12;11;0
3800;4;13;9
3801;4;14;11
3802;14;0;3
3803;0;5;4
3804;5;7;14
3805;9;6;1
3806;7;11;9
3807;8;13;11
3808;11;6;10
3809;5;4;7
3810;13;8;12
3811;14;4;11
3812;2;10;12
3813;5;11;9
3814;10;8;8
3815;1;2;14
3816;3;2;10
3817;12;10;1
3818;0;14;7
3819;10;4;11
3820;9;9;12
3821;13;8;8
3822;10;10;4
3823;14;1;7
3824;8;3;0
3825;8;11;9
3826;7;14;11
3827;10;3;14
3828;3;3;13
3829;10;6;9
3830;14;7;4
3831;3;6;12
3832;11;8;0
3833;7;7;8
3834;14;7;11
3835;14;0;7
3836;9;14;14
3837;12;9;2
3838;11;12;13
3839;1;0;11
3840;11;6;10
3841;7;9;1
3842;4;5;9
3843;11;5;8
3844;4;4;0
3845;7;11;7
3846;7;12;7
3847;6;9;8
3848;0;13;13
3849;5;14;13
3850;1;2;11
3851;12;9;5
3852;5;6;2
3853;7;9;7
3854;0;14;4
3855;8;6;0
3856;0;13;12
3857;14;11;6
3858;8;12;11
3859;6;2;11
3860;11;11;5
3861;7;0;7
3862;12;5;5
3863;6;4;14
3864;14;12;5
3865;3;5;12
3866;3;12;2
3867;7;12;14
3868;13;12;11
3869;10;3;5
3870;13;14;1
3871;10;6;1
3872;9;10;14
3873;14;1;3
3874;6;7;0
3875;11;2;12
3876;8;12;2
3877;11;4;6
3878;2;10;3
3879;13;12;6
3880;3;10;12
3881;12;12;3
3882;5;7;5
3883;4;13;6
3884;0;4;6
3885;0;8;8
3886;5;1;6
3887;7;4;10
3888;13;6;5
3889;1;11;9
3890;14;7;11
3891;11;4;9
3892;6;9;8
3893;11;6;6
3894;9;6;3
3895;0;13;11
3896;9;10;4
3897;7;2;1
3898;9;7;14
3899;7;0;11
3900;1;14;10
3901;13;2;14
3902;7;8;0
3903;0;11;13
3904;13;6;4
3905;1;13;10
3906;4;7;5
3907;9;6;0
3908;10;1;14
3909;9;8;0
3910;12;9;14
3911;7;7;9
3912;6;6;2
3913;14;13;6
3914;12;12;12
3915;9;5;2
3916;11;10;2
3917;8;4;8
3918;0;6;9
3919;0;0;2
3920;0;13;4
3921;6;12;11
3922;0;11;10
3923;10;10;8
3924;1;14;12
3925;5;0;3
3926;7;3;5
3927;1;12;9
3928;10;12;7
3929;4;4;14
3930;14;4;12
3931;3;3;2
3932;6;3;13
3933;1;5;8
3934;10;13;14
3935;7;10;7
3936;2;3;10
3937;7;4;7
3938;8;6;12
3939;0;11;1
3940;0;2;13
3941;4;5;1
3942;6;11;11
3943;4;13;2
3944;4;0;0
3945;4;7;11
3946;11;10;6
3947;6;2;2
3948;6;11;1
3949;10;3;12
3950;3;3;6
3951;1;8;11
3952;2;6;14
3953;6;11;12
3954;8;0;12
3955;0;11;12
3956;3;14;7
3957;1;13;1
3958;11;4;4
3959;12;6;8
3960;9;9;11
3961;0;11;11
3962;3;5;3
3963;2;11;6
3964;7;11;6
3965;11;4;10
3966;8;7;9
3967;7;1;7
3968;9;12;3
3969;5;9;9
3970;13;10;4
3971;2;2;7
3972;5;5;12
3973;8;14;1
3974;6;6;12
3975;5;10;8
3976;0;3;8
3977;9;3;9
3978;9;4;6
3979;4;9;0
3980;14;0;2
3981;10;2;4
3982;2;14;1
3983;14;0;0
3984;7;6;14
3985;12;11;9
3986;5;11;4
3987;13;13;14
3988;7;14;3
3989;5;3;13
3990;12;2;5
3991;14;4;14
3992;3;6;13
3993;4;13;13
3994;12;5;5
3995;3;9;8
3996;4;0;5
3997;8;5;10
3998;0;5;9
3999;3;10;4
4000;8;8;14
4001;13;7;3
4002;12;3;10
4003;3;14;0
4004;1;11;12
4005;13;6;7
4006;7;10;14
4007;4;11;4
4008;14;11;1
4009;0;14;12
4010;4;0;12
4011;3;13;11
4012;7;3;14
4013;9;6;6
4014;1;7;9
4015;13;13;1
4016;12;5;11
4017;11;9;14
4018;8;8;10
4019;9;0;2
4020;13;4;2
4021;10;8;7
4022;14;7;10
4023;5;8;8
4024;11;9;8
4025;6;7;6
4026;7;5;3
4027;10;8;12
4028;10;1;12
4029;12;3;12
4030;6;8;1
4031;8;4;1
4032;8;10;0
4033;10;0;8
4034;4;12;2
4035;4;3;10
4036;10;2;7
4037;13;12;7
4038;2;14;9
4039;14;12;4
4040;3;3;12
4041;11;4;8
4042;5;4;3
4043;5;14;11
4044;14;10;8
4045;1;14;3
4046;3;1;12
4047;10;6;9
4048;3;8;1
4049;4;14;5
4050;0;9;8
4051;12;6;4
4052;13;11;0
4053;8;1;0
4054;4;0;2
4055;12;9;9
4056;7;12;10
4057;4;0;9
4058;6;10;2
4059;7;6;9
4060;12;6;3
4061;12;10;1
4062;9;8;12
4063;9;2;6
4064;1;6;13
4065;11;11;7
4066;5;10;5
4067;7;0;5
4068;1;13;7
4069;11;5;13
4070;12;9;4
4071;0;6;6
4072;9;0;0
4073;6;2;9
4074;4;3;0
4075;3;14;3
4076;10;11;14
4077;7;4;6
4078;4;12;4
4079;11;0;1
4080;9;12;10
4081;5;5;1
4082;12;14;9
4083;4;12;11
4084;13;2;6
4085;5;12;6
4086;9;7;9
4087;0;0;13
4088;6;11;11
4089;2;8;3
4090;3;9;1
4091;13;0;6
4092;6;4;12
4093;0;8;9
4094;3;6;3
4095;2;11;0
4096;0;12;8
4097;9;4;0
4098;8;10;3
4099;11;4;11
4100;14;7;6
4101;7;12;13
4102;5;4;9
4103;2;11;2
4104;12;0;0
4105;7;2;3
4106;8;2;1
4107;8;3;5
4108;8;11;8
4109;3;14;4
4110;0;6;12
4111;13;13;9
4112;3;4;5
4113;12;13;2
4114;6;10;9
4115;6;3;3
4116;9;3;12
4117;2;11;0
4118;0;11;12
4119;0;14;3
4120;4;6;9
4121;1;4;0
4122;3;14;11
4123;8;11;9
4124;2;2;12
4125;11;0;7
4126;14;10;10
4127;11;4;6
4128;12;4;9
4129;1;4;8
4130;4;1;0
4131;6;2;11
4132;13;12;11
4133;9;13;7
4134;10;0;2
4135;7;12;2
4136;6;11;4
4137;1;8;1
4138;14;12;5
4139;8;13;2
4140;9;9;3
4141;9;7;12
4142;5;5;2
4143;8;6;0
4144;8;2;0
4145;10;1;12
4146;4;8;1
4147;1;1;1
4148;2;1;13
4149;14;1;11
4150;1;10;12
4151;11;11;5
4152;1;9;2
4153;3;2;9
4154;3;10;3
4155;3;12;11
4156;8;2;4
4157;9;3;13
4158;10;5;6
4159;0;4;7
4160;3;13;10
4161;0;1;13
4162;5;2;7
4163;0;5;10
4164;9;8;12
4165;12;4;10
4166;8;12;12
4167;5;13;7
4168;10;0;4
4169;1;0;0
4170;0;3;5
4171;2;10;7
4172;1;8;9
4173;8;8;0
4174;10;9;0
4175;8;13;4
4176;3;13;8
4177;7;3;6
4178;6;13;13
4179;10;6;5
4180;2;7;0
4181;8;9;11
4182;0;2;4
4183;9;11;4
4184;1;13;13
4185;2;6;11
4186;13;1;9
4187;7;0;5
4188;5;6;10
4189;11;8;2
4190;1;11;1
4191;2;4;2
4192;13;4;5
4193;9;5;8
4194;5;14;6
4195;3;8;5
4196;6;6;13
4197;0;5;6
4198;12;3;4
4199;8;14;13
4200;2;0;9
4201;10;2;5
4202;12;7;1
4203;9;8;13
4204;2;13;12
4205;1;1;5
4206;6;14;4
4207;11;7;9
4208;2;4;12
4209;7;4;3
4210;5;13;4
4211;6;8;13
4212;3;13;6
4213;11;14;14
4214;9;9;5
4215;14;10;13
4216;4;8;13
4217;0;4;5
4218;10;14;1
4219;14;6;6
4220;3;3;11
4221;14;1;12
4222;12;11;2
4223;10;7;1
4224;2;1;10
4225;7;0;5
4226;12;12;13
4227;10;12;10
4228;7;14;9
4229;9;6;7
4230;7;1;10
4231;3;0;3
4232;0;4;14
4233;2;7;6
4234;11;9;14
4235;6;8;7
4236;4;5;4
4237;2;8;8
4238;4;0;0
4239;13;9;6
4240;5;8;7
4241;7;12;14
4242;10;4;3
4243;9;14;10
4244;7;10;11
4245;7;8;11
4246;14;12;9
4247;10;7;2
4248;10;11;9
4249;10;2;11
4250;8;14;4
4251;7;14;1
4252;6;9;13
4253;10;11;12
4254;12;10;14
4255;1;2;7
4256;12;8;12
4257;6;10;4
4258;0;6;7
4259;10;8;1
4260;13;2;1
4261;2;1;7
4262;11;8;1
4263;9;10;4
4264;13;7;7
4265;4;0;1
4266;3;13;10
4267;0;11;12
4268;11;4;10
4269;4;6;4
4270;5;4;13
4271;13;6;14
4272;5;2;14
4273;14;3;9
4274;10;8;9
4275;2;12;9
4276;4;1;14
4277;6;8;11
4278;3;5;7
4279;14;9;13
4280;10;6;9
4281;8;12;7
4282;14;2;10
4283;14;8;5
4284;0;4;14
4285;9;13;11
4286;4;2;4
4287;3;8;13
4288;6;4;3
4289;13;3;4
4290;3;13;10
4291;12;13;7
4292;5;4;2
4293;7;10;10
4294;4;11;6
4295;3;5;5
4296;7;1;7
4297;11;5;8
4298;9;3;12
4299;12;2;7
4300;8;12;12
4301;4;2;2
4302;3;14;6
4303;12;6;9
4304;0;10;5
4305;6;6;10
4306;3;13;12
4307;3;9;9
4308;3;11;12
4309;7;0;6
4310;14;9;4
4311;3;5;6
4312;5;0;12
4313;3;13;3
4314;12;5;5
4315;9;3;3
4316;5;7;1
4317;9;10;3
4318;3;13;6
4319;7;5;6
4320;14;11;0
4321;10;14;12
4322;8;11;13
4323;5;6;3
4324;0;11;8
4325;12;12;11
4326;1;9;3
4327;9;3;5
4328;4;13;10
4329;10;13;7
4330;2;12;3
4331;9;14;9
4332;7;7;12
4333;5;4;11
4334;8;4;14
4335;1;1;11
4336;4;9;6
4337;8;4;9
4338;5;0;0
4339;1;11;13
4340;8;13;2
4341;4;7;1
4342;5;6;0
4343;3;11;4
4344;6;11;0
4345;5;12;8
4346;1;9;10
4347;7;2;14
4348;9;14;6
4349;1;0;2
4350;14;1;7
4351;8;5;7
4352;1;10;13
4353;1;5;10
4354;12;11;13
4355;4;1;3
4356;12;10;12
4357;7;9;14
4358;13;3;13
4359;5;11;6
4360;14;2;7
4361;7;10;4
4362;14;11;14
4363;12;4;12
4364;14;1;8
4365;13;5;2
4366;1;10;12
4367;13;9;6
4368;4;0;2
4369;9;5;13
4370;7;11;1
4371;14;3;3
4372;10;9;0
4373;2;7;4
4374;14;13;13
4375;14;11;3
4376;1;4;5
4377;13;9;0
4378;12;13;0
4379;14;0;12
4380;12;7;8
4381;5;14;4
4382;9;9;13
4383;1;11;12
4384;5;2;11
4385;3;2;14
4386;14;3;11
4387;4;9;5
4388;11;6;11
4389;11;5;11
4390;0;9;10
4391;1;0;9
4392;5;1;11
4393;3;2;14
4394;8;14;2
4395;4;3;4
4396;10;9;7
4397;6;13;1
4398;12;10;14
4399;0;13;4
4400;3;14;14
4401;13;0;6
4402;0;12;14
4403;11;7;1
4404;10;0;0
4405;12;4;10
4406;8;0;4
4407;8;6;10
4408;1;10;5
4409;1;10;10
4410;5;13;1
4411;11;4;8
4412;9;4;5
4413;8;7;13
4414;1;2;13
4415;2;7;10
4416;4;7;2
4417;9;0;0
4418;4;2;11
4419;1;10;13
4420;11;0;4
4421;5;4;8
4422;13;13;4
4423;4;14;11
4424;2;0;5
4425;7;9;4
4426;2;14;12
4427;11;0;4
4428;12;11;13
4429;8;12;8
4430;13;0;1
4431;2;5;5
4432;2;4;10
4433;13;0;1
4434;9;9;2
4435;7;1;3
4436;3;11;9
4437;7;7;9
4438;12;4;5
4439;2;4;9
4440;11;10;2
4441;4;4;14
4442;1;7;10
4443;11;5;10
4444;13;7;4
4445;7;6;13
4446;10;9;9
4447;5;2;8
4448;6;6;13
4449;4;8;9
4450;5;11;4
4451;14;0;9
4452;14;1;8
4453;1;5;13
4454;12;10;12
4455;8;2;10
4456;6;4;5
4457;7;1;14
4458;1;0;5
4459;6;4;13
4460;0;9;10
4461;5;9;2
4462;6;0;4
4463;14;1;1
4464;4;5;11
4465;2;14;5
4466;12;12;1
4467;9;12;3
4468;8;13;3
4469;13;11;14
4470;4;11;0
4471;6;8;1
4472;8;14;1
4473;4;5;10
4474;5;10;0
4475;1;4;6
4476;13;8;4
4477;0;3;1
4478;3;11;6
4479;13;2;2
4480;4;6;5
4481;4;4;6
4482;6;12;12
4483;14;9;3
4484;9;14;13
4485;10;8;9
4486;1;6;2
4487;12;6;5
4488;5;1;9
4489;11;6;11
4490;5;10;9
4491;3;7;13
4492;9;13;2
4493;13;12;11
4494;1;7;11
4495;6;9;11
4496;0;10;2
4497;3;8;1
4498;0;5;9
4499;9;2;8
4500;12;14;3
4501;6;2;10
4502;4;3;0
4503;7;9;13
4504;10;2;12
4505;6;9;6
4506;2;1;8
4507;12;11;8
4508;5;4;14
4509;14;13;1
4510;7;11;7
4511;3;9;2
4512;5;14;5
4513;13;13;14
4514;11;8;2
4515;0;7;3
4516;6;1;11
4517;14;5;0
4518;8;10;4
4519;7;2;9
4520;0;1;12
4521;14;4;7
4522;1;2;13
4523;7;0;3
4524;13;3;3
4525;7;10;2
4526;2;1;4
4527;6;7;9
4528;6;7;12
4529;2;6;14
4530;3;13;0
4531;1;13;12
4532;0;14;6
4533;5;13;13
4534;0;4;8
4535;3;11;3
4536;6;6;11
4537;2;12;3
4538;3;3;3
4539;0;12;1
4540;6;7;0
4541;14;0;5
4542;3;0;4
4543;9;12;10
4544;7;12;14
4545;7;1;2
4546;10;14;8
4547;6;8;5
4548;9;11;0
4549;4;4;4
4550;6;2;12
4551;13;1;12
4552;3;4;5
4553;7;5;2
4554;9;4;0
4555;0;11;8
4556;3;6;14
4557;3;12;7
4558;9;14;10
4559;1;10;6
4560;6;1;1
4561;10;14;2
4562;7;2;14
4563;12;2;11
4564;7;3;1
4565;14;4;4
4566;7;7;3
4567;13;10;7
4568;12;11;6
4569;14;5;9
4570;6;3;10
4571;7;13;2
4572;1;5;11
4573;7;10;5
4574;4;2;9
4575;12;8;13
4576;8;0;12
4577;11;5;14
4578;4;9;3
4579;2;8;8
4580;11;6;11
4581;14;5;9
4582;1;14;6
4583;4;6;8
4584;10;2;2
4585;11;14;10
4586;9;0;2
4587;13;11;14
4588;12;0;8
4589;0;10;2
4590;0;6;8
4591;11;5;6
4592;12;13;5
4593;11;10;11
4594;4;5;6
4595;14;1;12
4596;9;2;12
4597;4;7;9
4598;3;4;1
4599;12;12;11
4600;6;12;3
4601;14;1;0
4602;12;13;6
4603;2;9;1
4604;6;6;13
4605;12;5;6
4606;9;6;0
4607;7;2;7
4608;8;6;3
4609;9;10;7
4610;6;1;5
4611;1;7;13
4612;1;5;3
4613;14;7;13
4614;0;13;11
4615;5;2;8
4616;3;12;14
4617;3;11;9
4618;2;4;0
4619;6;13;10
4620;13;4;11
4621;10;5;3
4622;0;14;0
4623;4;13;8
4624;2;6;13
4625;5;3;8
4626;13;7;5
4627;4;2;8
4628;13;5;12
4629;5;3;2
4630;0;8;7
4631;3;11;4
4632;14;11;10
4633;14;0;9
4634;14;9;7
4635;5;14;10
4636;13;4;9
4637;10;1;12
4638;3;6;9
4639;7;12;4
4640;9;4;12
4641;1;8;8
4642;13;14;12
4643;8;13;12
4644;9;5;14
4645;1;10;5
4646;4;0;10
4647;5;10;3
4648;2;5;9
4649;3;12;6
4650;7;6;3
4651;12;0;3
4652;12;5;2
4653;9;13;7
4654;14;0;12
4655;13;8;14
4656;3;12;14
4657;5;3;9
4658;8;12;14
4659;3;8;3
4660;1;7;10
4661;4;11;2
4662;7;9;7
4663;9;10;12
4664;9;1;12
4665;6;14;6
4666;6;10;10
4667;12;7;5
4668;7;1;10
4669;13;11;10
4670;9;4;2
4671;4;9;6
4672;6;8;7
4673;5;10;2
4674;2;4;4
4675;7;2;10
4676;5;0;12
4677;7;13;12
4678;13;12;13
4679;0;2;1
4680;10;11;5
4681;4;7;6
4682;10;5;7
4683;2;10;2
4684;12;5;13
4685;8;12;0
4686;10;2;8
4687;0;9;13
4688;12;14;10
4689;2;14;4
4690;10;1;1
4691;7;13;8
4692;14;0;6
4693;13;10;1
4694;7;7;6
4695;5;7;10
4696;12;9;4
4697;12;9;14
4698;10;13;5
4699;12;0;12
4700;2;2;13
4701;3;10;3
4702;3;1;4
4703;9;14;14
4704;3;6;13
4705;1;11;12
4706;12;0;6
4707;1;13;8
4708;7;8;6
4709;13;6;14
4710;10;0;1
4711;0;10;11
4712;4;13;12
4713;0;0;3
4714;14;10;9
4715;4;11;12
4716;1;0;5
4717;7;2;3
4718;7;1;3
4719;14;6;1
4720;5;1;1
4721;6;9;11
4722;10;5;2
4723;7;5;2
4724;11;11;4
4725;12;0;0
4726;10;8;1
4727;7;7;10
4728;10;0;11
4729;5;6;3
4730;7;11;11
4731;8;2;12
4732;5;12;9
4733;7;12;14
4734;1;0;2
4735;5;12;2
4736;12;14;2
4737;13;6;10
4738;0;8;10
4739;4;14;1
4740;14;6;4
4741;2;14;6
4742;7;11;11
4743;1;3;8
4744;1;11;8
4745;3;1;12
4746;13;14;12
4747;7;4;10
4748;2;12;4
4749;4;8;3
4750;12;7;9
4751;1;1;0
4752;0;8;12
4753;11;10;7
4754;4;3;4
4755;4;6;12
4756;1;11;3
4757;5;11;0
4758;1;13;12
4759;5;10;5
4760;0;7;4
4761;9;9;5
4762;1;9;6
4763;13;12;1
4764;13;8;4
4765;2;12;2
4766;6;5;6
4767;10;11;2
4768;10;4;0
4769;14;1;10
4770;11;1;10
4771;0;2;11
4772;12;3;12
4773;3;9;9
4774;4;7;2
4775;0;1;6
